DisplayName,bytesReceived,bytesSent,collectionTime,dataRate,dataRetries,packetsReceived,packetsSent,raPacketsDropped,rssi,rtsRetries,rxBytesDropped,rxPacketsDropped,snr,txBytesDropped,txPacketsDropped,MAC

16980426301	92540805	3474445	1571938718836	87.0	49000	76449	30817	0	-64	0	0	0	32	0	0	123487311BFB17A424EA50E5AFAE6D1FB8E4B21F96B43ABBA826A8F2396CB1D8	
16980426302	7116796614	57707990	1571938718836	240.0	174790	5972512	602516	0	-71	0	0	0	24	0	0	3E05666F8ADC6B8A64A4EAAEADB5B2C4D9166BDB5C341B7A709B92D560E41C1E	
16980426303	6952033	4318037	1571938718836	289.0	4943	14010	20375	0	-64	0	0	0	33	0	0	B8E8C97232551E84C7950B667CCF16F97E81F478980FC021989558C7EEDB238D	
16980426304	22738234	14070123	1571938718836	156.0	262	45967	42676	0	-65	0	0	0	33	0	0	502702DB1DED03F66C58B52F936C2AA144F4F4F5D99E0E3E0490E67CD021FE59	
16980426305	2146384708	160787501	1571938718836	289.0	275878	1837682	685503	0	-57	0	0	0	37	0	0	26537E760F75E7E3F884EE618B0FEED41E7A0C0DA4665F3456BC5742067A767D	
16980426306	41910386	3018833	1571938718836	173.0	4910	37827	20528	0	-62	0	0	0	36	0	0	A1F80FBF85E031BB67478CE80362A11C8C8E42A3635BD0D1A7C9929DBA0080E8	
16980426307	11215482	2617418	1571938718836	87.0	3222	15579	13552	0	-62	0	0	0	32	0	0	C2FBF4267BF4F01F59D29791B00F6BC7ED7C3012AE66CB655B124F26C84368F2	
16980426308	37124935	1578631	1571938718836	173.0	2216	29767	8297	0	-50	0	0	0	48	0	0	1EBE0D2C95DF1801319FFCBAD9DC9AC39BEFD131E5E8D4D76B8E512CAE4E5670	
16980426309	765546	565115	1571938718836	600.0	369	2217	2563	0	-53	0	0	0	43	0	0	158A44B10403A96E93FAA2EA53F1466B157780E0500855D667AC4F7081047414	
16980426310	482553356	98545585	1571938718836	400.0	70283	511435	324340	0	-57	0	0	0	38	0	0	D9A54210E5117232D7E9AC7480635B7649E6FF83A55571439F151257A796B878	
16980426311	41717497	38629141	1571938718836	72.0	1851	58768	63580	0	-54	0	0	0	44	0	0	E62DFB55D8F8EB6F19C9A9F8D5FC55362C82CA8928D53359356A86D9414BD070	
16980426312	102001990	14318565	1571938718836	144.0	23103	112360	79526	0	-69	0	0	0	27	0	0	86609B561E4793306D40BF60F342B3594AEEC8FCD1EDE6829C34B8978E8E341A	
16980426313	1007847862	38448739	1571938718836	87.0	213691	825811	433517	0	-59	0	0	0	40	0	0	BEB307D7458C131371E86101816EBC62852D057DCC513004F719C8A1AC7419DC	
16980426314	1887245	621275	1571938718836	173.0	1924	3530	4223	0	-47	0	0	0	43	0	0	9A4319B04D3C71DF06EC3E67183922F1DFE6966BB156227BA900754DC5C520A0	
16980426315	1485822152	98571649	1571938718836	156.0	47604	1275197	371981	0	-43	0	0	0	54	0	0	B5E5225F04CD3849096913CCA6AC4A77D7C678C619A0E9197AF840F301A1DFBF	
16980426316	1491476	590380	1571938718836	87.0	186	2064	2140	0	-67	0	0	0	31	0	0	CAFFE38E91931693E183265C925DF4E03923EFE6F6FF6FC9D9205F1B1CE87C3B	
